posting_id	sitio	operacion	precio	calle	altura	losa_central	aire_acond	apto_credito	cochera	seguridad	luminoso	balcon_aterrazado	barrio_oficial	moneda	accesible_movilidad_reducida	acepta_caucion	agua_caliente_central	ambientes	antiguedad_años	apto_profesional	ascensor	balcon	baulera	baños	dependencia_servicio	dormitorios	expensas_incluidas_en_precio	gimnasio	lavadero	m2_total	ofrece_financiacion	parrilla	pileta	portero	sum	terraza	tiene_expensas	expensas	sobre_avenida	precio_por_m2	segmento_zona	segmento_zona_modelo	log_precio	log_m2	log_precio_m2	amenities_count	m2_relativo_barrio
58757240	zonaprop	alquiler	750000.0	Mansilla	2936.0	0	0	0	0	0	1	0	Recoleta	ars	0	0	0	2.0	36.0	0	0	1	0	1.0	0	1.0	False	0	1	60.0	0	0	0	0	0	1	1.0	300000.0	0	12500.0	estandar	estandar	13.527829818844937	4.110873864173311	9.433563920090563	5.0	
58818211	zonaprop	alquiler	1700000.0	Cespedes	2300.0	0	0	0	1	0	0	0	Belgrano	ars	0	1	0	3.0	35.0	0	0	1	0	2.0	0	2.0	False	0	1	114.0	0	1	0	0	0	1	1.0	400000.0	0	14912.280701754386	estandar	estandar	14.346139397261565	4.74493212836325	9.610007417207136	7.0	
58564550	zonaprop	alquiler	2500.0	Riobamba	1200.0	0	0	0	1	1	1	0	Recoleta	usd	0	0	0	4.0	48.5	0	0	1	0	2.0	0	2.0	False	1	1	121.0	0	1	1	0	0	0	1.0	1150000.0	0	20.66115702479339	estandar	estandar	7.824445930877619	4.804021044733257	3.075520657726665	9.0	
58314210	zonaprop	alquiler	1300.0	Pereyra Lucena	2500.0	0	0	0	1	0	1	1	Palermo	usd	0	0	0	2.0	20.0	1	0	1	0	1.0	0	1.0	False	0	0	66.0	0	0	0	0	0	1	1.0	384500.0	0	19.696969696969695	estandar	estandar	7.170888478512505	4.204692619390966	3.02998729810431	7.0	
58810878	zonaprop	alquiler	3800.0	Lola Mora	400.0	0	0	0	1	1	0	0	Puerto Madero	usd	0	0	0	3.0	14.0	0	0	0	0	2.0	0	2.0	False	1	0	117.0	0	0	1	0	0	0	1.0	507000.0	0	32.47863247863248	premium	premium	8.24301946898925	4.770684624465665	3.510907398868075	5.0	
58582159	zonaprop	alquiler	620000.0	Jose Hernandez	2700.0	0	1	0	1	0	1	0	Belgrano	ars	0	0	1	1.0	10.0	0	0	0	0	1.0	0	1.0	False	0	1	30.0	0	1	0	0	0	0	1.0	200000.0	0	20666.666666666668	estandar	estandar	13.3374763699232	3.4339872044851463	9.936325761285275	7.0	
58704157	zonaprop	alquiler	700.0	Av Córdoba	400.0	0	0	0	1	1	1	0	Retiro	usd	0	0	0	2.0	35.0	0	0	0	0	1.0	0	1.0	False	0	0	40.0	0	0	0	0	0	0	1.0	140000.0	1	17.5	estandar	estandar	6.55250788703459	3.713572066704308	2.917770732084279	5.0	
58644374	zonaprop	alquiler	2500.0	Demaria	4400.0	0	1	0	1	0	1	0	Palermo	usd	0	0	0	4.0	35.0	0	0	0	0	2.0	1	3.0	False	0	0	148.0	0	0	0	0	0	0	1.0	512000.0	0	16.89189189189189	estandar	estandar	7.824445930877619	5.003946305945459	2.884347643292784	5.0	
58808991	zonaprop	alquiler	1400.0			0	0	0	1	1	1	0	Puerto Madero	usd	0	0	0	2.0	7.5	0	0	1	0	1.0	0	1.0	False	1	1	67.0	0	1	1	0	0	0	1.0	370000.0	0	20.895522388059703	premium	premium	7.244941546337007	4.219507705176107	3.0862821587520157	9.0	
58812449	zonaprop	alquiler	700000.0	Ayacucho	400.0	0	1	0	1	0	1	0	San Nicolas	ars	0	0	1	1.0	40.0	1	0	1	0	1.0	0	1.0	False	0	0	43.0	0	0	0	0	0	0	1.0	270000.0	0	16279.06976744186	estandar	estandar	13.45883704259595	3.784189633918261	9.69769692501675	7.0	
58706754	zonaprop	alquiler	700.0	Pacheco De Melo	2900.0	0	1	0	0	1	1	0	Recoleta	usd	0	0	0	2.0	30.0	0	0	0	0	1.0	0	1.0	False	0	1	40.0	0	0	0	0	0	0	1.0	110000.0	0	17.5	estandar	estandar	6.55250788703459	3.713572066704308	2.917770732084279	5.0	
58770246	zonaprop	alquiler	2700.0	Olleros	1700.0	1	1	0	1	0	1	0	Palermo	usd	0	0	0	3.0	40.0	0	0	1	0	3.0	1	2.0	False	1	1	93.0	0	1	1	0	1	1	1.0	460000.0	0	29.032258064516128	estandar	estandar	7.901377353792616	4.543294782270004	3.402272072791921	13.0	
58639875	zonaprop	alquiler	1400000.0	Av. Pueyrredon	2400.0	0	1	0	0	0	1	0	Recoleta	ars	0	0	0	3.0	40.0	0	0	1	0	1.0	0	2.0	False	0	0	63.0	0	0	0	0	0	0	1.0	300000.0	1	22222.222222222223	estandar	estandar	14.151983508870947	4.1588830833596715	10.008893067181484	5.0	
57860249	zonaprop	alquiler	1900.0	Florida	900.0	0	0	0	0	1	0	0	Retiro	usd	0	0	0	4.0	53.5	1	0	0	0	2.0	1	2.0	False	0	1	210.0	0	0	0	0	0	0	1.0	770000.0	0	9.047619047619047	estandar	estandar	7.550135342488429	5.351858133476067	2.3073356957526436	5.0	
58776576	zonaprop	alquiler	1000.0			0	1	0	0	1	0	0	Palermo	usd	0	0	0	2.0	13.0	1	0	1	0	1.0	0	1.0	False	1	0	45.0	0	1	1	0	0	0	1.0	275000.0	0	22.22222222222222	estandar	estandar	6.90875477931522	3.828641396489095	3.1451096746285914	8.0	
58319020	zonaprop	alquiler	2950.0	Azucena Villaflor	500.0	0	0	0	1	1	0	1	Puerto Madero	usd	0	0	0	3.0	10.0	0	0	1	0	1.0	0	2.0	False	1	1	130.0	0	0	1	0	1	1	1.0	860000.0	0	22.692307692307693	premium	premium	7.989899374942939	4.875197323201151	3.1651504255120377	10.0	
58310260	zonaprop	alquiler	800.0	Ciudad De La Paz	200.0	0	1	0	0	0	1	0	Palermo	usd	0	1	0	1.0	12.0	1	0	1	0	1.0	0	1.0	False	0	1	34.0	0	1	1	0	1	0	1.0	230000.0	0	23.529411764705884	estandar	estandar	6.68586094706836	3.5553480614894135	3.1998728777425853	10.0	
58659105	zonaprop	alquiler	2500.0	Camila O Gorman	373.0	0	0	0	1	0	1	0	Puerto Madero	usd	0	0	0	3.0	14.0	0	0	1	0	3.0	0	2.0	False	1	0	116.0	1	0	1	0	1	0	1.0	800000.0	0	21.551724137931036	premium	premium	7.824445930877619	4.762173934797756	3.1158115214707247	8.0	
58809097	zonaprop	alquiler	1200.0			0	0	0	0	1	0	0	Puerto Madero	usd	0	0	0	2.0	15.0	0	0	0	0	1.0	0	1.0	False	1	1	58.0	0	1	1	0	1	0	1.0	300000.0	0	20.689655172413794	premium	premium	7.0909098220799835	4.07753744390572	3.0768354267139664	7.0	
58557095	zonaprop	alquiler	1000.0	Malabia	1900.0	0	1	0	1	0	1	0	Palermo	usd	1	0	0	2.0	20.0	0	1	0	1	1.0	0	1.0	False	0	0	59.0	0	0	0	0	0	0	1.0	230000.0	0	16.949152542372882	estandar	estandar	6.90875477931522	4.0943445622221	2.8875429016956873	7.0	
58796198	zonaprop	alquiler	600000.0	Av. Triunvirato	4100.0	0	0	0	0	0	1	0	Villa Urquiza	ars	0	1	1	1.0	9.0	1	1	1	0	1.0	0	1.0	False	0	1	35.0	0	1	0	0	1	1	1.0	130000.0	1	17142.85714285714	estandar	estandar	13.304686600863562	3.58351893845611	9.74939520434088	12.0	
58742113	zonaprop	alquiler	1050.0	La Pampa	600.0	0	0	0	0	0	1	0	Belgrano	usd	0	0	0	2.0	10.0	1	0	1	0	1.0	0	1.0	False	1	0	42.0	0	0	1	0	1	0	1.0	360000.0	0	25.0	estandar	estandar	6.957497370876951	3.7612001156935624	3.258096538021482	7.0	
55199790	zonaprop	alquiler	3500000.0	O'Higgins	2000.0	0	0	0	1	1	1	0	Belgrano	ars	0	0	0	4.0	35.0	0	0	1	0	2.0	0	2.0	False	0	0	229.0	0	1	0	0	0	0	1.0	569425.0	0	15283.842794759825	estandar	estandar	15.068273812173887	5.438079308923196	9.634616949336475	6.0	
58565861	zonaprop	alquiler	2700.0	Av. Del Libertador	5000.0	0	0	0	1	0	0	0	Belgrano	usd	0	0	0	4.0	35.0	0	0	1	0	2.0	0	3.0	False	0	0	180.0	0	0	0	0	0	0	1.0	1500000.0	1	15.0	estandar	estandar	7.901377353792616	5.198497031265826	2.772588722239781	4.0	
58673388	zonaprop	alquiler	1100000.0	Maure	1700.0	0	1	0	0	0	0	1	Palermo	ars	0	0	1	2.0	20.0	0	0	1	0	1.0	0	1.0	True	0	1	63.0	0	0	1	0	0	1	1.0	400000.0	0	17460.31746031746	estandar	estandar	13.910821646859095	4.1588830833596715	9.76774328246432	8.0	
58523244	zonaprop	alquiler	1400.0	Bulnes	2700.0	0	0	0	1	1	1	0	Palermo	usd	0	0	0	2.0	20.0	0	0	1	0	1.0	0	1.0	False	0	1	64.0	0	0	1	0	1	0	1.0	500000.0	0	21.875	estandar	estandar	7.244941546337007	4.174387269895637	3.130044611161585	8.0	
58799748	zonaprop	alquiler	3000.0	Av. Del Libertador	3500.0	0	0	0	1	1	0	0	Palermo	usd	0	0	0	3.0	35.0	0	0	0	0	2.0	0	2.0	False	0	1	156.0	0	0	0	0	0	0	1.0	1064000.0	1	19.23076923076923	estandar	estandar	8.006700845440367	5.056245805348308	3.007204674716228	5.0	
58739079	zonaprop	alquiler	1200000.0	Neuquen	1800.0	0	1	0	0	1	0	0	Caballito	ars	0	0	1	3.0	40.0	0	1	1	0	2.0	0	2.0	False	0	0	79.0	0	1	0	0	0	1	1.0	397000.0	0	15189.87341772152	estandar	estandar	13.997832948091215	4.382026634673881	9.628450093457621	8.0	
58774623	zonaprop	alquiler	3100.0	Artilleros	1830.0	1	1	0	1	1	1	1	Belgrano	usd	1	1	0	3.0	35.0	0	0	1	0	3.0	1	2.0	False	1	0	138.0	0	1	1	0	1	1	1.0	1080000.0	0	22.463768115942027	estandar	estandar	8.03947991910045	4.9344739331306915	3.1554574490803757	16.0	
58805686	zonaprop	alquiler	1700.0	Vilela	2500.0	0	0	0	1	1	0	0	Nuñez	usd	1	0	0	3.0	10.0	0	0	0	0	2.0	0	2.0	False	1	1	85.0	0	1	1	0	1	0	1.0	493000.0	0	20.0	estandar	estandar	7.438971592395862	4.454347296253507	3.044522437723423	9.0	
58799501	zonaprop	alquiler	1100000.0	Av. Cordoba	5800.0	0	1	0	1	0	1	1	Palermo	ars	0	0	0	2.0	10.0	0	0	1	0	1.0	0	1.0	False	0	0	50.0	0	1	0	0	1	1	1.0	219000.0	1	22000.0	estandar	estandar	13.910821646859095	3.9318256327243257	9.99884318585288	10.0	
58722864	zonaprop	alquiler	630000.0	Asamblea	200.0	0	0	0	0	0	1	0	Parque Chacabuco	ars	0	1	0	1.0	12.0	0	0	1	0	1.0	0	1.0	False	0	0	42.0	0	0	0	0	0	0	1.0	132000.0	0	15000.0	estandar	estandar	13.353476685668044	3.7612001156935624	9.61587214452889	4.0	
58736484	zonaprop	alquiler	3000.0	Concepcion Arenal	2900.0	0	0	0	1	1	1	0	Palermo	usd	0	0	0	2.0	20.0	0	0	1	0	1.0	0	1.0	False	1	1	73.0	0	0	1	0	0	0	1.0	550000.0	0	41.0958904109589	estandar	estandar	8.006700845440367	4.30406509320417	3.7399501209820936	8.0	
58743342	zonaprop	alquiler	1000000.0	Mendoza	2600.0	0	0	0	0	0	1	1	Belgrano	ars	0	1	0	2.0	17.0	0	0	1	0	2.0	0	1.0	False	0	0	50.0	0	0	1	0	1	1	1.0	240000.0	0	20000.0	estandar	estandar	13.815511557963774	3.9318256327243257	9.90353755128617	8.0	
58601056	zonaprop	alquiler	630000.0	Malabia	2097.0	0	1	0	0	0	1	0	Palermo	ars	0	0	0	1.0	12.0	0	0	1	0	1.0	0	1.0	False	0	0	36.0	0	0	0	0	0	0	1.0	150000.0	0	17500.0	estandar	estandar	13.353476685668044	3.6109179126442243	9.770013301136158	4.0	
58555655	zonaprop	alquiler	2500.0	Pedro Goyena	1600.0	0	0	0	1	0	1	0	Caballito	usd	0	0	0	4.0	30.0	0	0	1	1	3.0	0	3.0	False	0	1	161.0	0	1	1	0	1	1	1.0	300000.0	0	15.527950310559007	estandar	estandar	7.824445930877619	5.087596335232384	2.805052905993226	10.0	
58690888	zonaprop	alquiler	2700.0	Juana Manso	1141.0	0	1	0	1	1	0	1	Puerto Madero	usd	0	0	0	3.0	14.0	0	0	1	1	2.0	0	2.0	False	1	0	129.0	0	0	1	0	0	1	1.0	885000.0	0	20.930232558139537	premium	premium	7.901377353792616	4.867534450455582	3.0878661669398952	10.0	
58735148	zonaprop	alquiler	620000.0	Arenales	1600.0	0	1	0	0	1	1	0	Recoleta	ars	0	0	0	2.0	30.0	0	0	0	0	1.0	0	1.0	False	0	1	35.0	0	0	0	0	0	0	1.0	215000.0	0	17714.285714285714	estandar	estandar	13.3374763699232	3.58351893845611	9.782183145551432	5.0	
58561431	zonaprop	alquiler	1800.0	Camila Gorman	300.0	0	0	0	1	0	1	0	Puerto Madero	usd	0	1	0	2.0	7.5	0	0	1	0	1.0	0	1.0	False	1	1	68.0	0	0	1	0	0	0	1.0	560000.0	0	26.470588235294116	premium	premium	7.496097345175956	4.23410650459726	3.3131159136126813	8.0	
58606958	zonaprop	alquiler	790000.0	Chorroarin	400.0	0	1	0	0	0	1	0	Agronomia	ars	0	1	0	2.0	28.0	0	0	1	1	1.0	0	1.0	False	0	0	48.0	0	0	0	0	0	0	1.0	160000.0	0	16458.333333333332	estandar	estandar	13.579789490265188	3.8918202981106265	9.7086479711832	6.0	
58480342	zonaprop	alquiler	630000.0	Av. Eva Peron	1000.0	0	1	0	0	0	1	0	Parque Chacabuco	ars	0	1	1	1.0	10.0	0	1	1	0	1.0	0	1.0	False	0	1	39.0	0	0	0	0	1	0	1.0	69900.0	1	16153.846153846154	estandar	estandar	13.353476685668044	3.6888794541139363	9.689975355083954	10.0	
58572676	zonaprop	alquiler	550.0	Ayacucho	2000.0	0	0	0	0	0	1	0	Recoleta	usd	0	0	0	1.0	30.0	0	0	0	0	1.0	0	1.0	False	0	0	32.0	0	0	0	0	0	0	1.0	176000.0	0	17.1875	estandar	estandar	6.311734809152915	3.4965075614664802	2.9007345449317112	2.0	
58716784	zonaprop	alquiler	850.0	Esmeralda	920.0	0	1	0	0	1	1	0	Retiro	usd	0	1	0	1.0	30.0	0	0	1	0	1.0	0	1.0	False	1	0	33.0	0	0	1	0	0	0	1.0	140000.0	0	25.757575757575758	estandar	estandar	6.7464121285733745	3.5263605246161616	3.28681763913748	8.0	
58793236	zonaprop	alquiler	4500.0	Quintana	500.0	0	0	0	1	0	1	0	Recoleta	usd	0	0	0	6.0	50.0	0	0	0	0	3.0	0	4.0	False	0	0	295.0	0	0	0	0	0	1	1.0	1200000.0	0	15.254237288135593	estandar	estandar	8.412054873292933	5.69035945432406	2.788353630977719	4.0	
58806045	zonaprop	alquiler	420000.0	Av Chiclana	3100.0	0	0	0	0	0	1	0	Parque Patricios	ars	0	0	0	1.0	8.5	0	1	0	0	1.0	0	1.0	False	0	0	20.0	0	0	0	0	0	0	1.0	60000.0	1	21000.0	popular	popular	12.948012371209098	3.044522437723423	9.952325334619427	4.0	
57813688	zonaprop	alquiler	550.0	Doblas	900.0	0	0	0	1	1	1	0	Caballito	usd	0	1	0	1.0	19.5	1	0	1	0	1.0	0	1.0	False	1	1	43.0	0	0	1	0	1	0	1.0	230000.0	0	12.790697674418604	estandar	estandar	6.311734809152915	3.784189633918261	2.623994283304163	11.0	
58097839	zonaprop	alquiler	5000.0	Julieta Lanteri	1200.0	0	0	0	1	1	1	0	Puerto Madero	usd	0	0	0	3.0	10.0	0	0	0	1	3.0	1	2.0	False	0	0	200.0	0	1	1	0	1	0	1.0	1900000.0	0	25.0	premium	premium	8.517393171418904	5.303304908059076	3.258096538021482	9.0	
58611110	zonaprop	alquiler	600000.0	Beghring	2500.0	0	0	0	0	0	0	0	Villa Urquiza	ars	0	0	0	1.0	9.0	0	0	0	0	1.0	0	1.0	False	0	0	40.0	0	0	0	0	0	0	1.0	120000.0	0	15000.0	estandar	estandar	13.304686600863562	3.713572066704308	9.61587214452889	1.0	
58583538	zonaprop	alquiler	4500.0	11 De Septiembre	1700.0	0	0	0	0	0	1	0	Belgrano	usd	0	0	0	7.0	35.0	0	0	0	0	6.0	1	4.0	False	0	0	330.0	0	0	0	0	0	0	1.0	1600000.0	0	13.636363636363637	estandar	estandar	8.412054873292933	5.802118375377063	2.6835090921860925	3.0	
58571259	zonaprop	alquiler	1260000.0	Av. Scalabrini Ortiz	2000.0	0	1	0	0	1	1	0	Palermo	ars	0	0	0	2.0	40.0	1	1	1	0	2.0	0	1.0	False	0	0	93.0	0	0	0	0	0	0	1.0	197000.0	1	13548.387096774193	estandar	estandar	14.04662307257814	4.543294782270004	9.514096592574425	8.0	
58770031	zonaprop	alquiler	1300.0			0	0	0	0	1	1	0	Recoleta	usd	0	0	0	3.0	48.5	0	0	0	1	1.0	1	2.0	False	0	0	92.0	0	0	0	0	0	0	1.0	407000.0	0	14.130434782608695	estandar	estandar	7.170888478512505	4.532599493153256	2.716708263845325	5.0	
58485858	zonaprop	alquiler	1100.0	Arce	200.0	0	0	0	1	1	1	0	Palermo	usd	0	0	0	2.0	14.0	0	0	0	0	1.0	0	1.0	False	0	0	39.0	0	0	1	0	0	0	1.0	222000.0	0	28.205128205128204	estandar	estandar	7.00397413672268	3.6888794541139363	3.3743443173175356	5.0	
58476373	zonaprop	alquiler	540000.0	Saavedra	800.0	0	1	0	0	0	1	1	San Cristobal	ars	0	1	0	1.0	20.0	0	0	1	0	1.0	0	1.0	False	0	0	41.0	0	0	0	0	0	1	1.0	136000.0	1	13170.731707317073	estandar	estandar	13.199326270390594	3.7376696182833684	9.485828274879848	8.0	
58686273	zonaprop	alquiler	650000.0	Pacheco De Melo	2700.0	0	0	0	0	0	1	0	Recoleta	ars	0	0	0	1.0	30.0	0	0	1	0	1.0	0	1.0	False	0	1	36.0	0	0	0	0	0	0	1.0	154000.0	0	18055.555555555555	estandar	estandar	13.384729180332174	3.6109179126442243	9.801264086497424	4.0	
58681591	zonaprop	alquiler	2000000.0	Oliden	100.0	1	0	0	1	0	0	0	Liniers	ars	0	0	0	4.0	2.5	0	0	1	0	2.0	0	3.0	False	0	1	122.0	0	0	0	0	0	0	1.0	87000.0	0	16393.44262295082	popular	popular	14.508658238524095	4.812184355372417	9.704697691930539	5.0	
58681778	zonaprop	alquiler	9000.0	Libertador	2300.0	0	0	0	1	1	0	0	Palermo	usd	0	0	0	6.0	35.0	0	0	1	1	2.0	0	3.0	False	0	0	283.0	0	0	0	0	0	1	1.0	1500000.0	0	31.802120141342755	estandar	estandar	9.105090961257085	5.648974238161206	3.490493151756695	6.0	
58542922	zonaprop	alquiler	2400.0	Avenida Del Libertador	7400.0	0	0	0	1	0	1	0	Nuñez	usd	0	0	0	3.0	10.0	0	0	0	1	2.0	0	2.0	False	0	0	90.0	0	0	1	0	1	1	1.0	360000.0	1	26.666666666666668	estandar	estandar	7.783640596221253	4.51085950651685	3.3202283191284883	8.0	
58682443	zonaprop	alquiler	650000.0	Julian Alvarez	300.0	0	0	0	0	0	1	0	Villa Crespo	ars	1	1	0	1.0	28.0	0	1	1	0	1.0	0	1.0	False	0	0	38.0	0	0	0	0	0	0	1.0	135000.0	0	17105.263157894737	estandar	estandar	13.384729180332174	3.6635616461296463	9.747199941975087	6.0	
57436495	zonaprop	alquiler	2600.0	Juana Manso	1400.0	0	0	0	1	0	0	1	Puerto Madero	usd	0	0	0	2.0	14.0	0	0	1	1	1.0	0	1.0	False	1	1	99.0	0	0	1	0	1	1	1.0	600000.0	0	26.262626262626263	premium	premium	7.8636512654486515	4.605170185988092	3.3055167628834146	10.0	
58775962	zonaprop	alquiler	2100.0	Dr. Luis Agote	2300.0	0	0	0	1	0	1	0	Recoleta	usd	0	0	0	4.0	50.0	0	0	1	1	2.0	1	3.0	False	0	0	140.0	0	0	0	0	0	0	1.0	700000.0	0	15.0	estandar	estandar	7.650168700845001	4.948759890378168	2.772588722239781	6.0	
58508166	zonaprop	alquiler	1100000.0	Charcas	3900.0	0	0	0	0	0	1	0	Palermo	ars	0	1	0	3.0	10.0	0	0	0	0	1.0	0	2.0	False	0	0	50.0	0	0	0	0	0	0	1.0	100000.0	0	22000.0	estandar	estandar	13.910821646859095	3.9318256327243257	9.99884318585288	3.0	
58714375	zonaprop	alquiler	850000.0	Vera	966.0	0	1	0	0	0	1	0	Villa Crespo	ars	0	0	0	2.0	5.0	0	0	1	0	1.0	0	1.0	False	0	0	42.0	0	0	0	0	0	0	1.0	150000.0	0	20238.095238095237	estandar	estandar	13.652992804936396	3.7612001156935624	9.915371420727116	4.0	
58715209	zonaprop	alquiler	9000.0			0	0	0	1	1	1	0	Puerto Madero	usd	0	0	0	4.0	10.0	0	0	0	0	4.0	1	3.0	False	1	1	198.0	0	0	1	0	0	0	1.0	1800000.0	0	45.45454545454545	premium	premium	9.105090961257085	5.293304824724492	3.8384743174053337	8.0	
57658293	zonaprop	alquiler	450.0	Cerviño	3200.0	0	1	0	0	0	0	0	Palermo	usd	0	0	0	1.0	14.0	0	0	0	0	1.0	0	1.0	False	0	0	26.0	0	0	0	0	0	0	1.0	161000.0	0	17.307692307692307	estandar	estandar	6.111467339502679	3.295836866004329	2.907321316209938	2.0	
58809651	zonaprop	alquiler	1650000.0	Guido	1600.0	0	0	0	0	0	0	0	Recoleta	ars	0	0	0	3.0	50.0	1	0	0	0	2.0	1	2.0	False	0	1	158.0	0	0	0	0	0	0	1.0	293256.0	0	10443.037974683544	estandar	estandar	14.316286451937186	5.0689042022202315	9.25378656584109	4.0	
58694150	zonaprop	alquiler	5000.0			0	0	0	1	1	1	0	Puerto Madero	usd	0	0	0	3.0	10.0	0	0	0	0	2.0	0	2.0	False	0	0	190.0	0	1	1	0	1	0	1.0	2000000.0	0	26.31578947368421	premium	premium	8.517393171418904	5.25227342804663	3.307464903999448	7.0	
58732076	zonaprop	alquiler	4500.0	Austria	1900.0	0	0	0	1	1	1	0	Recoleta	usd	1	0	0	4.0	50.0	0	0	1	1	2.0	1	3.0	False	1	1	157.0	0	1	1	0	1	0	1.0	1300000.0	0	28.662420382165607	estandar	estandar	8.412054873292933	5.062595033026967	3.3898809376340693	13.0	
58640326	zonaprop	alquiler	900000.0	Azopardo	700.0	0	0	0	0	1	1	0	San Telmo	ars	0	1	0	1.0	50.0	1	0	1	0	1.0	0	1.0	False	1	0	47.0	0	0	1	0	0	1	1.0	421000.0	0	19148.936170212764	estandar	estandar	13.710151153416941	3.871201010907891	9.860054661455079	9.0	
58810128	zonaprop	alquiler	1300000.0	Rivera Indarte	124.0	0	0	0	0	0	0	0	Flores	ars	0	1	0	4.0	40.0	0	0	1	0	2.0	0	3.0	False	0	1	100.0	0	0	0	0	0	0	1.0	327000.0	0	13000.0	estandar	estandar	14.077875591662238	4.61512051684126	9.472781556562168	4.0	
58796969	zonaprop	alquiler	2500000.0	Andonaegui	2100.0	1	0	0	1	1	1	1	Villa Urquiza	ars	0	0	0	4.0	15.0	0	0	1	1	2.0	1	3.0	False	0	1	160.0	0	0	0	0	0	1	1.0	640000.0	0	15625.0	estandar	estandar	14.731801689838349	5.081404364984463	9.65669147255669	11.0	
58428779	zonaprop	alquiler	1350000.0	Humboldt	381.0	0	1	0	0	0	1	0	Villa Crespo	ars	0	1	0	4.0	40.0	0	0	1	0	2.0	0	3.0	False	0	1	84.0	0	0	0	0	0	0	1.0	210000.0	0	16071.42857142857	estandar	estandar	14.115615891155079	4.442651256490317	9.684860571857799	6.0	
58749906	zonaprop	alquiler	6000.0	Alicia Moreau De Justo	700.0	0	1	0	1	1	0	0	Puerto Madero	usd	1	1	0	3.0	10.0	1	0	0	0	3.0	0	2.0	False	1	1	560.0	0	0	1	0	0	0	1.0	2400000.0	0	12.642135642135642	premium	premium	8.699681400989514	6.329720905522696	2.6131632121632786	10.0	
58701947	zonaprop	alquiler	800.0	Cordoba	659.0	0	1	0	0	0	0	0	Retiro	usd	0	0	0	2.0	36.5	0	1	0	0	1.0	0	1.0	False	0	0	46.0	0	0	0	0	0	0	1.0	140000.0	0	17.391304347826086	estandar	estandar	6.68586094706836	3.8501476017100584	2.9118779631171283	3.0	
58818759	zonaprop	alquiler	500000.0	Galicia	700.0	0	0	0	0	0	1	0	Villa Crespo	ars	0	0	0	2.0	5.0	0	0	0	0	1.0	0	1.0	False	0	0	42.0	0	0	0	0	0	1	1.0	63000.0	0	11904.761904761905	estandar	estandar	13.122365377402328	3.7612001156935624	9.384777755593158	3.0	
58789752	zonaprop	alquiler	650000.0	Thames	2100.0	0	0	0	0	0	0	0	Palermo	ars	0	0	0	2.0	12.0	0	0	0	0	1.0	0	1.0	False	0	0	33.0	0	0	0	0	0	0	1.0	162000.0	0	19696.969696969696	estandar	estandar	13.384729180332174	3.5263605246161616	9.888270848347394	1.0	
58705933	zonaprop	alquiler	1200000.0	Av. Luis Maria Campos	1400.0	0	1	0	0	1	1	0	Belgrano	ars	0	0	0	2.0	17.0	0	0	1	0	1.0	0	1.0	False	1	0	50.0	0	1	1	0	1	0	1.0	250000.0	1	24000.0	estandar	estandar	13.997832948091215	3.9318256327243257	10.085850775128717	10.0	
58253354	zonaprop	alquiler	570000.0			0	0	0	0	1	1	0	Recoleta	ars	0	0	0	1.0	40.0	0	1	1	0	1.0	0	1.0	False	0	0	30.0	0	0	0	0	0	0	1.0	118000.0	0	19000.0	estandar	estandar	13.25339339419516	3.4339872044851463	9.852246888342531	5.0	
58545565	zonaprop	alquiler	1600000.0	Av. Cabildo	2900.0	0	0	0	0	0	1	0	Belgrano	ars	1	0	0	3.0	35.0	0	1	1	0	2.0	0	2.0	False	0	1	138.0	0	0	0	0	0	0	1.0	285000.0	1	11594.202898550724	estandar	estandar	14.285514812209815	4.9344739331306915	9.358346748333487	7.0	
58258220	zonaprop	alquiler	1200.0			0	1	0	0	1	0	0	Puerto Madero	usd	0	0	0	2.0	15.0	0	0	1	0	2.0	0	1.0	False	1	1	58.0	0	0	1	0	1	0	1.0	200000.0	0	20.689655172413794	premium	premium	7.0909098220799835	4.07753744390572	3.0768354267139664	8.0	
58628660	zonaprop	alquiler	650000.0	Bartolome Mitre	1400.0	0	1	0	0	0	1	0	San Nicolas	ars	0	1	0	1.0	40.0	0	0	1	0	1.0	0	1.0	False	0	0	41.0	0	0	1	0	1	0	1.0	160000.0	0	15853.658536585366	estandar	estandar	13.384729180332174	3.7376696182833684	9.671218650101324	7.0	
58546861	zonaprop	alquiler	450000.0	San Juan	3500.0	0	1	0	0	0	1	0	Boedo	ars	0	0	0	1.0	10.0	0	0	1	0	1.0	0	1.0	False	0	0	38.0	0	0	0	0	0	0	1.0	200000.0	0	11842.105263157895	estandar	estandar	13.017005083966255	3.6635616461296463	9.37950114289933	4.0	
58821527	zonaprop	alquiler	650000.0	Miranda	5200.0	0	0	0	0	0	1	0	Monte Castro	ars	0	1	0	1.0	5.0	0	0	1	0	1.0	0	1.0	False	0	0	44.0	0	0	0	0	0	0	1.0	125000.0	0	14772.727272727272	estandar	estandar	13.384729180332174	3.8066624897703196	9.60060569797023	4.0	
58636263	zonaprop	alquiler	750000.0	Guatemala	6000.0	0	1	0	0	0	1	0	Palermo	ars	0	0	0	1.0	14.0	0	0	1	0	1.0	0	1.0	False	0	1	40.0	0	0	1	0	0	0	1.0	280000.0	0	18750.0	estandar	estandar	13.527829818844937	3.713572066704308	9.839002363309719	6.0	
